label,ADJ,ADP,ADV,AUX,CONJ,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,length
1,70,112,68,68,0,35,157,0,201,8,31,51,44,132,26,0,107,0,52,1096
1,67,86,40,51,0,21,105,0,152,5,29,47,51,114,17,0,105,3,43,872
1,35,56,24,24,0,18,67,0,100,2,14,19,25,48,10,0,55,0,20,489
1,73,92,56,41,0,30,114,0,183,12,25,48,45,120,16,2,99,0,37,916
1,39,39,21,14,0,15,47,0,76,13,10,12,21,76,2,0,34,0,14,395
1,61,77,45,48,0,28,94,0,106,9,24,46,37,130,15,0,90,0,27,784
1,41,66,28,16,0,18,75,0,127,4,21,24,43,93,12,0,73,0,27,605
1,97,80,84,58,0,44,110,1,189,7,34,70,49,192,30,0,95,0,27,1071
1,69,83,44,33,0,29,118,2,171,11,26,40,61,151,20,3,104,0,41,928
1,112,127,79,73,0,39,171,2,281,13,25,60,73,202,30,3,139,2,75,1396
1,22,46,18,16,0,20,63,0,83,5,14,29,47,57,10,1,59,1,16,479
1,5,16,5,4,0,4,13,0,32,2,3,3,21,17,3,3,8,1,6,130
1,24,17,15,18,0,8,34,0,61,3,6,20,24,48,5,1,22,0,18,300
1,68,118,90,76,0,47,137,0,201,11,39,112,35,157,38,0,128,0,50,1216
1,66,53,33,35,0,27,85,1,136,6,22,34,37,81,17,0,67,6,28,681
1,44,43,24,26,0,22,47,0,87,8,13,23,42,74,13,1,53,0,26,490
1,122,121,69,63,0,53,167,0,248,6,34,59,80,200,32,0,123,1,45,1343
1,48,60,20,15,0,20,61,0,101,4,10,20,31,76,3,0,47,0,24,511
1,68,76,47,31,0,27,94,0,153,11,15,30,50,98,23,0,70,2,33,769
1,135,143,98,91,0,59,211,0,306,12,46,93,84,279,40,0,164,0,67,1675
1,41,59,42,38,0,14,89,0,105,0,17,40,36,86,16,0,63,1,33,631
1,44,51,22,28,0,16,74,0,105,11,14,21,29,58,13,0,50,0,22,513
1,49,55,18,20,0,19,66,1,110,7,18,27,44,110,15,0,72,1,21,604
1,100,98,81,103,0,53,159,4,204,13,46,81,61,193,37,0,135,0,61,1305
1,54,95,37,21,0,26,122,0,169,1,23,54,59,131,20,1,100,0,31,895
1,133,146,81,77,0,41,189,1,311,13,43,66,64,222,46,1,173,0,55,1561
1,106,136,66,74,0,46,188,0,274,6,45,57,57,183,27,1,138,0,47,1324
1,36,29,21,14,0,8,34,0,55,2,16,13,23,55,10,2,50,0,24,348
1,52,47,46,28,0,25,71,0,98,5,11,19,53,86,13,0,51,0,18,564
1,39,41,26,24,0,21,59,1,100,3,12,19,25,66,8,0,48,0,25,466
1,74,91,52,61,0,25,142,0,215,8,28,42,47,128,25,0,94,0,49,990
1,70,52,47,49,0,38,90,1,123,11,26,52,31,103,11,2,99,1,31,784
1,72,80,61,37,0,37,100,0,168,12,26,35,21,101,31,0,77,0,25,822
1,44,43,37,49,0,18,71,0,101,8,18,40,43,70,16,0,54,1,36,597
1,108,88,81,93,0,41,138,9,177,12,32,107,63,185,25,2,131,0,63,1243
1,48,51,34,20,0,31,64,0,116,3,9,22,34,64,13,1,53,0,18,547
1,76,59,50,38,0,26,94,0,131,8,27,46,41,104,12,0,80,0,47,777
1,54,58,31,37,0,26,74,0,99,7,30,19,44,74,7,0,62,0,18,595
1,32,30,24,25,0,14,39,0,63,0,15,26,15,39,9,0,43,0,24,358
1,98,74,40,30,0,39,106,0,199,7,26,22,58,161,18,0,89,0,27,910
1,31,26,16,23,0,10,45,0,58,9,9,11,15,46,6,0,30,0,17,331
1,75,72,38,34,0,24,89,0,164,10,24,24,42,131,9,1,86,1,28,765
1,58,81,42,43,0,16,104,0,152,14,16,32,52,96,15,2,79,0,28,778
1,117,128,66,66,0,35,165,0,274,21,43,50,110,207,36,2,126,0,56,1375
1,41,50,11,31,0,16,44,0,107,3,18,13,36,63,6,0,37,0,27,458
1,36,50,30,30,0,19,66,0,127,10,15,14,60,72,15,1,46,0,19,573
1,49,50,39,40,0,22,92,2,106,5,17,38,5,78,17,0,83,0,32,631
1,36,47,12,7,0,10,49,0,110,6,19,13,54,70,10,2,48,0,16,461
1,76,92,58,76,0,21,122,0,170,7,38,90,45,124,27,0,112,0,51,999
1,45,60,40,31,0,24,57,0,90,8,15,36,50,96,13,0,72,0,24,599
1,62,57,16,18,0,19,73,0,125,5,10,7,48,73,8,2,55,0,17,565
1,50,73,45,40,0,23,90,1,137,4,19,55,24,99,24,0,81,0,36,739
1,95,112,57,63,0,59,149,2,215,10,38,35,168,180,29,4,114,1,64,1312
1,69,96,60,41,0,24,122,2,201,10,30,70,38,205,21,0,125,2,47,1066
1,78,82,40,35,0,27,101,0,198,6,17,15,49,116,10,1,75,0,28,796
1,60,46,52,42,0,26,70,2,100,3,13,36,43,97,13,0,67,0,35,653
1,25,27,19,12,0,11,33,0,68,4,9,14,38,68,7,1,37,0,14,349
1,77,80,52,45,0,26,91,2,158,7,26,36,56,86,15,0,66,0,40,783
1,76,53,34,39,0,17,91,0,138,12,13,37,51,128,10,0,76,0,38,752
1,116,100,78,55,0,44,154,0,215,5,46,53,100,138,25,0,111,0,27,1180
1,80,75,68,35,0,27,115,3,176,21,22,34,33,123,22,0,91,0,40,904
1,59,59,68,52,0,26,99,3,123,4,23,64,30,110,29,0,88,1,39,807
1,26,29,24,15,0,12,41,1,62,1,10,19,27,69,11,0,35,0,15,367
1,60,65,35,45,0,17,92,5,129,5,17,47,27,110,17,0,69,0,32,719
1,57,59,58,35,0,28,82,3,120,12,21,45,34,152,18,0,78,0,32,773
1,20,15,15,12,0,5,20,0,32,2,5,12,5,35,4,0,18,0,19,200
1,45,44,23,24,0,21,55,0,114,3,18,21,30,100,10,0,45,1,18,514
1,74,60,35,41,0,41,90,0,167,4,31,40,55,98,26,2,82,0,40,823
1,111,134,114,76,0,34,160,1,227,8,46,57,43,158,33,0,141,0,32,1299
1,61,78,42,52,0,21,114,0,145,8,30,42,46,115,16,1,77,2,42,816
1,51,63,27,33,0,20,91,0,149,7,18,24,33,83,15,0,64,0,27,655
1,51,59,43,34,0,18,73,1,114,2,19,26,40,103,10,0,54,0,31,621
1,128,163,102,95,0,60,187,3,269,7,42,76,124,231,40,0,176,2,55,1606
1,33,60,29,25,0,16,77,1,104,7,16,27,58,64,13,0,58,0,26,576
1,88,102,97,85,0,38,160,8,251,9,52,104,16,155,37,1,161,0,66,1329
1,50,69,30,35,0,15,95,0,135,5,16,23,35,85,12,0,64,0,38,633
1,78,57,47,21,0,29,70,0,138,9,22,32,55,104,11,0,60,0,28,678
1,79,96,41,51,0,38,116,0,201,1,15,44,44,154,13,2,83,0,41,921
1,98,83,55,40,0,28,116,0,195,6,21,42,65,133,25,0,73,0,30,929
1,68,79,79,50,0,42,108,2,164,4,21,55,49,199,15,1,93,0,49,968
1,79,84,33,26,0,18,93,0,173,9,15,23,39,109,19,0,78,1,26,785
1,64,49,46,32,0,12,66,0,103,20,16,29,50,111,10,0,54,0,29,631
1,55,61,46,39,0,13,67,1,100,4,23,37,21,66,27,0,58,0,28,608
1,31,51,35,28,0,5,55,0,77,3,23,30,15,71,15,0,63,0,22,476
1,93,57,37,31,0,33,84,0,168,1,19,30,44,109,19,2,78,0,31,767
1,84,73,70,56,0,25,96,0,116,11,20,49,19,116,16,0,66,0,35,783
1,68,58,33,19,0,23,93,1,145,3,15,10,100,138,8,0,60,0,23,724
1,30,27,27,15,0,18,58,1,77,6,8,12,25,70,6,2,40,0,18,412
1,58,42,63,43,0,19,52,1,90,6,18,42,47,109,28,0,58,1,34,664
1,56,66,60,56,0,25,109,3,154,5,31,47,32,114,23,0,92,0,37,850
1,59,45,36,23,0,15,60,1,111,5,21,24,59,79,20,1,52,0,22,574
1,56,55,39,43,0,24,81,0,106,6,27,48,49,76,20,0,78,0,24,678
1,46,33,22,21,0,28,49,0,75,2,11,15,24,49,9,1,35,0,25,407
1,92,96,46,48,0,43,122,4,185,11,22,58,60,167,25,0,104,0,37,1019
1,42,78,39,24,0,19,92,0,133,10,15,49,25,88,14,1,87,1,41,709
1,35,64,40,24,0,20,87,1,136,11,21,49,20,89,13,1,82,0,33,669
1,89,99,59,72,0,49,166,0,214,8,26,49,41,166,19,0,108,0,50,1146
1,100,141,98,107,0,51,184,0,235,8,63,94,44,155,35,0,173,0,42,1443
1,37,27,21,31,0,14,40,1,71,3,12,41,8,74,16,0,46,0,25,420
1,38,31,12,17,0,12,32,0,47,0,13,16,33,48,13,0,37,1,10,331
1,51,94,34,32,0,20,114,0,181,4,16,32,29,97,13,0,81,0,27,761
1,45,73,36,54,0,19,103,2,134,2,30,56,12,98,17,0,109,0,39,773
1,73,83,71,55,0,29,118,3,180,20,23,44,106,190,16,2,82,1,49,1044
1,134,130,100,110,0,60,171,3,254,11,70,95,89,203,36,0,183,2,67,1578
1,35,66,24,24,0,19,68,0,100,3,10,33,28,58,16,0,54,0,22,523
1,50,58,38,36,0,19,76,5,124,16,17,48,39,140,9,1,74,1,34,712
1,139,149,78,60,0,53,186,1,307,17,57,29,113,155,28,3,135,0,35,1433
1,134,163,119,84,0,78,187,7,280,10,50,116,73,260,55,0,166,5,50,1710
1,39,58,14,35,0,22,70,0,117,6,17,38,33,67,7,0,52,0,23,553
1,74,48,28,28,0,25,81,1,130,5,23,29,34,108,8,1,72,0,33,663
1,39,28,9,8,0,18,39,0,91,2,5,7,19,53,5,0,30,0,13,346
1,59,56,44,27,0,14,63,1,103,5,16,31,17,70,13,0,64,0,24,558
1,37,35,8,12,0,13,48,0,78,8,7,12,38,82,4,0,32,0,17,386
1,35,32,38,37,0,15,57,2,89,6,25,34,23,73,18,0,53,0,29,515
1,78,66,49,51,0,21,105,0,144,6,26,49,40,113,15,0,81,0,51,783
1,73,62,43,47,0,19,92,0,123,5,19,38,41,96,19,1,70,0,29,710
1,69,66,58,36,0,29,95,0,143,2,22,47,48,107,20,0,80,0,29,798
1,51,54,28,32,0,17,67,0,121,5,12,26,35,117,19,1,63,1,24,631
1,75,105,71,35,0,22,109,2,185,12,21,38,77,177,17,0,100,0,42,999
1,20,29,22,29,0,13,57,0,64,3,13,18,8,41,4,0,40,0,17,355
1,36,28,24,27,0,16,53,0,79,3,12,21,34,59,12,1,45,2,23,436
1,9,26,5,6,0,4,26,1,38,2,6,13,25,19,8,0,30,0,11,217
1,18,34,23,11,0,12,43,0,66,0,7,16,23,55,9,0,39,1,14,352
1,89,94,69,68,0,35,124,0,175,20,31,82,39,142,24,2,95,0,39,1043
1,50,44,41,32,0,22,73,3,106,1,22,36,31,104,14,0,73,0,37,622
1,77,84,48,65,0,48,139,0,203,10,31,61,32,138,27,0,127,1,40,1066
1,50,55,29,21,0,22,69,0,98,2,10,16,61,68,15,0,39,0,23,544
1,28,30,22,17,0,13,32,0,53,2,9,24,5,33,5,0,30,0,15,301
1,65,77,52,36,0,23,94,3,138,9,26,49,16,125,13,0,73,1,37,763
1,25,49,23,25,0,21,44,0,68,3,18,32,52,51,11,0,55,0,16,463
1,93,67,49,60,0,37,105,1,159,9,26,39,61,117,23,1,76,0,46,904
1,108,135,70,53,0,31,158,1,248,3,19,71,74,145,31,0,116,2,52,1231
1,54,57,50,55,0,29,91,1,121,13,14,62,32,105,21,2,86,0,37,766
1,23,38,26,27,0,13,55,1,76,3,20,31,36,63,9,0,43,0,21,435
1,101,119,32,27,0,30,146,0,237,6,39,12,131,144,24,0,66,0,20,1020
1,63,67,50,36,0,19,98,0,126,3,26,26,32,89,21,0,70,1,31,710
1,98,127,62,45,0,47,145,0,203,7,29,35,102,121,20,0,96,0,37,1088
1,61,68,28,25,0,23,83,0,122,6,15,33,109,107,17,0,67,0,29,689
1,29,26,21,31,0,10,47,0,58,3,10,30,25,56,9,2,33,0,20,371
1,58,84,39,41,0,36,75,0,171,8,29,37,84,110,21,1,97,2,36,847
1,47,50,36,32,0,23,66,0,115,2,23,38,40,88,18,1,79,0,32,627
1,66,50,55,47,0,23,83,0,108,8,28,58,41,98,14,0,87,0,36,733
1,62,67,41,40,0,34,78,2,134,9,31,38,76,120,15,1,89,0,25,802
1,27,35,24,23,0,17,48,1,88,3,12,14,20,55,8,1,39,0,18,404
1,42,49,20,29,0,14,62,0,105,0,9,23,47,103,12,1,52,0,24,536
1,31,30,13,17,0,15,46,0,67,3,7,15,29,58,11,0,30,0,21,367
1,64,63,35,33,0,27,91,0,149,10,22,17,62,102,16,2,74,0,34,744
1,47,47,36,44,0,13,76,1,104,4,26,32,31,62,18,1,55,0,23,580
1,42,54,35,34,0,14,73,0,92,7,16,18,69,103,4,0,55,0,32,608
1,62,60,61,33,0,31,85,0,117,8,18,55,48,84,15,0,103,1,32,769
1,53,54,50,35,0,21,73,1,122,7,24,31,52,119,10,1,72,0,34,668
1,69,135,73,61,0,39,167,0,214,8,39,61,81,155,34,0,160,1,50,1265
1,25,33,25,28,0,11,47,0,59,2,12,32,21,61,6,0,44,0,24,386
1,78,94,54,50,0,32,110,0,195,17,32,27,114,167,22,6,71,1,36,992
1,39,40,28,22,0,7,46,0,64,5,16,26,36,55,15,0,48,1,13,425
1,75,89,55,53,0,32,127,1,169,4,28,66,44,108,30,0,108,0,36,960
1,24,43,20,29,0,20,70,2,83,2,19,37,18,88,13,0,58,0,26,507
1,16,14,7,11,0,13,37,1,57,2,3,11,24,37,2,0,24,1,19,255
1,32,29,21,19,0,12,51,0,63,3,9,16,31,43,3,0,26,0,17,343
1,72,97,76,44,0,39,132,3,208,8,37,51,38,158,24,0,99,0,25,1049
1,59,69,34,24,0,33,84,3,153,2,24,35,20,112,17,2,62,0,20,684
1,56,49,47,58,0,28,91,1,121,8,28,58,30,85,20,0,81,0,30,722
1,74,94,54,63,0,32,113,1,159,13,29,79,43,138,32,1,108,0,39,988
1,103,103,51,59,0,36,128,0,173,13,25,57,79,159,17,0,96,0,31,1057
1,57,51,27,20,0,21,69,0,126,2,15,26,34,111,13,5,72,0,27,603
1,94,101,50,47,0,35,130,0,210,6,27,55,31,142,14,0,101,3,36,1004
1,68,77,68,48,0,38,120,3,170,15,31,43,37,161,13,1,78,1,32,929
1,62,47,51,46,0,25,71,0,96,2,15,25,54,83,20,0,72,0,27,650
1,89,90,53,34,0,36,102,2,192,24,29,41,49,163,23,0,87,1,27,948
1,40,54,34,42,0,15,90,2,119,5,19,31,28,90,19,0,75,0,31,642
1,16,11,15,16,0,14,35,0,40,6,2,19,22,36,6,0,26,0,12,262
1,60,61,53,36,0,24,84,1,147,4,25,27,47,126,13,0,79,2,33,747
1,54,97,50,42,0,24,100,2,188,2,24,27,45,166,15,1,83,2,41,867
1,48,58,43,40,0,18,89,2,118,7,20,43,30,117,12,2,81,0,42,686
1,25,44,38,32,0,7,70,0,94,7,12,36,10,46,12,0,62,0,23,475
1,54,55,45,40,0,24,80,3,122,12,25,41,58,126,15,0,82,2,39,754
1,73,95,35,38,0,14,105,0,206,6,41,36,72,149,25,0,97,2,31,946
1,67,106,43,42,0,24,143,2,215,9,25,44,43,119,23,1,106,0,46,990
1,109,145,114,107,0,57,188,0,245,17,45,144,47,227,57,0,202,0,61,1644
1,69,85,40,37,0,9,88,1,188,6,20,41,47,116,21,0,83,0,26,794
1,60,81,40,42,0,32,102,1,166,9,22,35,65,163,20,0,93,0,31,910
1,33,37,21,20,0,14,62,1,93,2,12,18,72,72,12,0,45,0,16,488
1,189,176,98,82,0,95,277,2,453,18,52,59,125,288,44,0,167,0,82,2033
1,40,49,22,17,0,21,56,0,100,3,14,16,43,77,7,0,59,0,22,503
1,63,93,29,29,0,22,121,0,200,13,32,20,59,110,19,34,91,3,30,902
1,91,85,71,61,0,47,114,2,155,6,23,66,35,170,22,0,111,1,30,1035
1,47,37,23,24,0,17,58,1,85,3,10,18,35,65,18,0,46,2,20,477
1,46,44,18,21,0,19,64,1,111,2,17,11,40,67,16,0,54,0,22,500
1,36,46,30,28,0,16,71,0,107,1,19,27,22,81,8,0,46,0,22,511
1,90,176,46,51,0,44,193,0,307,2,38,50,112,137,33,0,151,0,64,1399
1,55,76,44,42,0,19,124,0,175,9,21,46,42,116,20,1,87,0,47,853
1,92,116,75,66,0,53,148,2,212,12,34,95,49,193,24,3,129,2,48,1266
1,37,43,23,14,0,11,52,0,92,5,12,11,20,57,8,0,45,0,18,412
1,42,48,23,19,0,24,53,0,82,1,13,20,66,63,14,0,46,0,21,496
1,40,71,29,19,0,16,75,0,127,8,20,31,75,137,12,0,83,0,31,714
1,104,89,55,66,0,33,150,0,202,5,35,54,52,133,27,0,103,1,58,1083
1,87,72,48,58,0,36,118,2,159,8,24,46,43,164,24,3,94,1,52,956
1,68,85,108,73,0,43,153,2,190,5,37,84,31,163,48,1,135,0,33,1185
1,32,46,52,35,0,24,53,0,71,5,20,40,26,83,13,0,64,1,25,538
1,61,55,50,47,0,22,89,0,120,5,15,36,18,85,16,0,55,0,31,647
1,29,26,30,32,0,17,36,3,63,3,25,31,13,66,9,0,45,0,26,408
1,71,81,49,52,0,21,95,0,156,9,24,42,41,103,15,0,86,0,42,827
1,23,46,34,19,0,10,59,2,70,3,4,26,13,50,4,0,46,0,17,396
1,24,16,12,6,0,12,23,1,51,0,6,6,42,56,6,1,22,3,10,270
1,58,57,50,46,0,29,88,1,114,7,15,38,27,77,13,0,68,0,42,682
1,42,55,29,19,0,18,66,0,97,7,9,23,25,62,6,0,37,0,19,479
1,72,69,54,59,0,26,89,1,129,4,24,63,36,127,15,0,84,0,40,806
1,32,33,19,8,0,11,37,0,82,0,5,15,27,57,11,0,48,1,17,376
1,67,76,55,39,0,42,132,3,168,2,20,69,36,145,25,1,103,1,26,948
1,50,48,21,42,0,23,80,3,145,7,24,13,29,79,13,0,62,1,30,611
1,64,59,24,22,0,27,77,0,134,3,15,23,55,123,15,0,50,0,25,655
1,77,75,63,74,0,39,135,2,168,11,29,62,56,162,13,1,105,0,58,1043
1,76,99,77,52,0,28,115,0,178,10,29,36,56,142,23,0,90,0,32,975
1,56,72,30,40,0,16,95,0,129,7,21,28,40,96,7,0,59,0,36,682
1,62,65,34,45,0,33,94,2,152,5,19,38,75,107,13,1,97,1,34,814
1,70,76,38,27,0,23,92,0,159,5,17,39,34,109,16,1,75,0,42,757
1,40,44,39,27,0,17,80,0,106,6,8,26,18,79,10,1,58,1,29,547
1,153,157,80,67,0,36,203,1,291,18,53,52,99,240,37,0,162,0,63,1562
1,116,127,100,78,0,42,170,0,250,13,46,67,65,202,38,0,167,0,55,1435
1,47,45,32,21,0,14,59,0,92,7,16,17,33,66,7,0,44,0,17,481
1,146,178,120,122,0,64,224,1,372,21,62,113,107,280,51,1,254,0,108,2044
1,84,110,92,38,0,39,157,6,204,18,20,55,43,277,23,0,140,7,38,1283
1,43,54,37,49,0,21,76,0,97,6,27,43,60,88,13,0,57,0,29,653
1,106,134,108,66,0,35,182,0,302,15,40,54,72,197,19,2,157,0,68,1456
1,69,74,67,43,0,24,80,0,134,5,21,63,10,90,15,2,97,0,26,777
1,37,41,30,25,0,14,65,0,83,7,10,26,15,58,14,0,46,0,25,449
1,122,97,48,66,0,48,162,0,211,3,20,39,25,173,15,0,94,0,53,1092
1,68,71,32,33,0,31,81,0,162,4,22,50,88,129,19,0,103,2,28,840
1,69,66,40,28,0,29,95,0,186,7,26,23,39,123,16,1,66,0,37,781
1,51,59,41,38,0,16,102,0,150,1,24,38,40,100,17,2,80,0,33,716
1,102,130,77,67,0,60,187,1,277,7,33,55,87,251,30,2,143,0,83,1477
1,31,35,9,10,0,9,40,0,73,3,7,10,20,60,7,0,31,1,11,337
1,77,113,73,39,0,32,117,0,157,9,21,56,54,113,24,0,91,2,27,960
1,48,52,27,27,0,33,80,0,135,9,16,34,19,76,11,0,74,0,29,621
1,19,23,13,21,0,10,47,0,48,4,6,24,0,34,8,0,37,0,14,290
1,45,59,22,16,0,18,73,0,121,5,17,19,19,71,13,0,59,0,21,532
1,57,48,55,47,0,36,102,2,157,18,23,49,48,97,22,0,96,0,47,824
1,37,47,31,17,0,14,58,0,76,2,9,17,38,87,6,1,51,1,25,471
1,48,48,30,33,0,19,65,4,103,5,18,32,40,104,10,0,57,0,28,566
1,45,48,27,37,0,17,91,0,118,4,18,51,41,86,19,0,79,1,35,673
1,51,72,41,48,0,33,102,0,121,6,20,63,59,89,16,0,90,0,50,802
1,60,60,20,15,0,27,68,0,161,2,12,19,62,102,7,1,68,1,22,661
1,64,83,52,52,0,28,101,3,159,21,24,55,31,126,31,0,127,0,42,912
1,50,58,40,44,0,29,88,1,105,7,23,45,17,69,9,1,69,0,33,632
1,147,129,73,36,0,37,116,0,241,3,28,23,35,143,27,1,115,0,28,1103
1,40,38,26,33,0,19,53,0,94,3,12,28,41,83,7,0,56,0,20,505
1,62,79,52,34,0,37,115,1,197,10,37,53,46,135,21,1,112,0,45,949
1,76,88,82,44,0,26,116,0,167,17,25,44,54,158,26,2,97,0,28,977
1,58,63,37,37,0,20,100,0,134,5,31,24,43,84,12,0,85,1,39,716
1,102,78,84,72,0,51,121,1,183,11,27,54,59,147,29,0,122,1,38,1109
1,52,46,44,36,0,19,59,0,86,14,18,24,37,110,17,1,41,0,19,584
1,166,141,89,58,0,51,102,0,279,9,38,26,76,157,35,1,109,0,41,1293
1,35,52,30,29,0,26,58,1,94,1,22,51,25,64,14,2,67,0,26,549
1,39,52,38,21,0,14,67,0,107,1,11,19,10,50,10,0,53,0,20,480
1,61,67,34,44,0,26,89,1,139,4,22,29,61,88,14,0,69,0,33,721
1,42,74,37,41,0,31,93,0,123,10,14,16,50,93,14,0,61,0,26,673
1,66,56,62,50,0,18,86,2,105,6,19,57,40,93,25,2,67,0,30,727
1,32,22,13,13,0,9,42,0,73,4,8,8,33,50,3,0,26,0,15,321
1,89,91,50,35,0,35,118,0,183,12,21,42,79,144,18,0,102,1,41,993
1,74,101,48,56,0,24,108,0,204,21,18,41,81,176,22,1,84,1,39,1016
1,59,78,62,67,0,29,95,1,131,13,27,73,72,105,28,0,102,0,50,924
1,59,71,41,40,0,23,95,0,147,5,32,27,52,110,14,0,60,1,25,746
1,79,95,69,50,0,50,119,3,156,14,32,78,106,120,28,1,129,0,42,1093
1,83,100,46,53,0,29,117,1,192,8,31,47,75,155,21,1,91,0,40,988
1,68,54,32,34,0,25,78,1,133,9,16,26,31,70,15,0,52,0,28,612
1,50,37,43,18,0,18,66,0,99,3,11,23,38,73,22,2,52,0,20,519
1,58,77,61,35,0,27,107,0,161,5,37,41,55,105,21,0,92,2,31,838
1,36,46,19,14,0,14,52,0,78,6,13,17,50,60,9,0,51,0,18,445
1,76,111,74,55,0,38,129,2,213,8,43,79,46,149,25,1,138,0,54,1138
1,57,54,36,32,0,22,82,0,149,5,14,12,64,83,16,0,59,0,28,646
1,57,56,33,38,0,27,82,1,155,8,23,38,56,114,20,0,59,1,32,710
1,97,100,42,31,0,28,103,2,175,5,20,26,42,95,15,0,84,0,30,834
1,20,29,33,23,0,5,41,0,71,2,9,22,15,35,7,0,40,0,16,341
1,108,109,72,96,0,63,174,0,257,13,61,82,43,172,33,2,162,0,56,1404
1,42,27,21,23,0,28,42,3,84,3,15,13,26,68,14,0,30,1,21,417
1,35,41,45,22,0,24,51,0,82,2,17,38,23,68,8,1,64,0,23,495
1,49,61,27,25,0,17,74,0,122,6,14,23,40,75,15,2,81,1,25,615
1,79,88,62,43,0,28,99,0,179,4,27,52,29,142,29,0,95,0,34,913
1,51,37,29,37,0,30,68,1,123,13,11,16,52,126,16,0,48,0,32,648
1,79,54,35,32,0,29,89,1,141,9,21,20,33,98,12,1,62,0,23,675
1,45,70,46,40,0,17,75,2,105,10,19,43,37,108,13,0,62,0,31,661
1,44,65,17,20,0,15,72,0,108,3,19,22,39,55,9,0,58,0,24,523
1,26,25,25,35,0,21,47,3,60,4,12,37,13,55,4,0,59,0,27,415
1,37,41,41,38,0,16,60,0,81,4,23,54,22,75,9,0,66,0,34,551
1,77,74,41,58,0,15,111,0,137,8,20,31,45,72,23,0,61,1,34,757
1,108,92,79,80,0,52,130,8,174,8,40,91,44,161,42,1,114,0,31,1173
1,85,92,33,33,0,18,116,1,158,10,18,36,40,104,16,1,86,0,38,826
1,149,162,168,98,0,86,213,2,292,5,51,110,51,266,59,0,186,3,45,1815
1,86,98,54,48,0,34,119,1,224,14,29,32,83,212,19,1,97,0,37,1081
1,42,61,34,23,0,19,86,0,114,4,16,18,37,67,12,0,62,0,22,569
1,59,56,48,40,0,27,73,1,128,8,17,29,30,91,15,0,76,0,25,673
1,20,25,21,16,0,8,34,2,41,2,7,21,18,45,11,0,24,0,16,289
1,49,73,43,45,0,24,98,0,143,8,31,42,32,103,20,0,101,0,39,794
1,28,29,18,4,0,9,39,0,63,2,6,4,16,29,2,2,32,0,12,268
1,56,64,53,50,0,35,98,2,141,11,16,61,42,111,13,1,80,0,34,824
1,58,79,43,35,0,31,97,0,165,8,16,29,118,120,16,12,83,80,51,858
1,87,110,24,42,0,42,148,3,238,15,18,34,90,155,23,1,86,0,44,1093
1,82,103,53,43,0,24,129,1,192,12,40,34,75,120,19,0,112,0,42,952
1,62,54,49,36,0,28,76,0,129,7,21,31,45,140,8,0,65,0,19,691
1,21,48,27,34,0,20,46,0,67,2,19,32,67,53,12,0,50,0,19,485
1,51,46,42,48,0,15,69,1,99,1,17,40,35,78,14,0,61,0,30,597
1,21,31,30,22,0,8,49,1,59,5,6,38,10,46,10,0,42,0,20,366
1,63,52,33,22,0,22,73,1,127,2,28,22,78,107,16,1,63,2,18,659
1,52,69,48,43,0,18,89,0,146,13,33,23,44,94,9,0,80,0,36,723
1,63,64,44,39,0,27,108,1,156,6,19,28,50,112,14,1,87,0,38,796
1,85,135,83,61,0,41,156,1,228,10,35,71,71,148,34,1,135,0,48,1250
1,46,62,21,29,0,18,60,1,122,3,21,27,38,108,11,1,73,2,23,591
1,30,31,19,19,0,11,45,0,71,1,11,16,11,54,8,0,35,0,15,355
1,42,70,43,33,0,16,91,0,132,9,28,40,28,77,8,2,89,0,31,693
1,88,68,63,60,0,25,105,4,157,6,26,42,48,127,17,4,82,1,38,869
1,49,49,25,30,0,19,58,1,97,1,14,31,30,53,10,0,49,0,30,504
1,96,77,69,76,0,47,117,0,216,13,41,68,66,190,28,0,129,0,47,1187
1,52,62,55,42,0,35,78,1,123,3,28,34,86,109,20,0,75,2,36,777
1,84,99,101,68,0,45,112,10,165,15,23,73,73,238,28,1,88,0,45,1175
1,98,120,66,44,0,43,149,0,256,8,38,47,63,146,24,1,117,0,51,1191
1,69,73,73,57,0,30,99,0,142,7,27,44,51,142,21,0,94,0,26,897
1,51,50,38,41,0,16,85,1,121,3,23,32,31,102,12,0,57,0,18,626
1,90,81,51,64,0,35,134,3,196,6,22,50,75,144,23,0,100,0,69,1059
1,52,48,37,42,0,15,85,0,104,13,18,32,58,79,14,1,52,0,32,621
1,63,74,36,51,0,34,91,0,144,3,36,66,28,121,16,0,119,1,51,848
1,71,82,47,53,0,27,124,0,166,7,22,59,45,119,20,2,93,0,45,906
1,110,80,72,64,0,39,137,0,197,7,36,42,83,140,26,1,89,0,31,1031
1,67,63,49,36,0,26,92,0,149,2,26,27,45,113,16,0,81,0,23,756
1,61,71,46,36,0,20,81,0,128,4,16,43,35,87,17,1,70,0,32,699
1,59,51,40,44,0,22,82,0,121,17,20,29,26,69,8,3,56,0,24,623
1,24,33,21,16,0,6,50,0,67,4,5,8,7,36,3,0,28,0,18,296
1,59,80,42,34,0,21,104,1,146,10,14,26,53,120,16,1,66,1,30,759
1,61,68,51,44,0,29,82,1,128,3,28,49,69,126,14,0,75,0,28,792
1,83,74,61,45,0,29,90,2,153,8,31,38,82,145,22,1,100,0,34,901
